Sequence_id,GC1%,GC2%,GC3%
scaffold24-size315616-gene-0.2,54.45205479452054,35.44520547945205,45.89041095890411
scaffold24-size315616-gene-0.20,62.35294117647059,55.294117647058826,48.23529411764706
scaffold24-size315616-gene-0.21,53.398058252427184,51.45631067961165,43.042071197411005
scaffold24-size315616-gene-0.22,65.52706552706553,57.83475783475783,58.68945868945868
scaffold24-size315616-gene-0.23,58.82352941176471,53.67647058823529,56.25
scaffold24-size315616-gene-0.24,87.5,77.34375,96.09375
scaffold24-size315616-gene-0.25,90.5027932960894,79.3296089385475,66.75977653631286
scaffold24-size315616-gene-0.26,57.54189944134078,41.154562383612664,45.2513966480447
scaffold24-size315616-gene-0.27,81.1881188118812,52.97029702970298,70.79207920792079
scaffold24-size315616-gene-0.28,83.33333333333334,38.23529411764706,45.09803921568628
scaffold24-size315616-gene-0.29,52.23880597014925,44.40298507462687,44.65174129353234
scaffold24-size315616-gene-0.3,57.936507936507944,41.269841269841265,59.523809523809526
scaffold24-size315616-gene-0.30,62.95264623955432,52.36768802228412,62.48839368616528
scaffold24-size315616-gene-0.31,60.33478893740902,46.87045123726347,54.29403202328966
scaffold24-size315616-gene-0.32,57.56207674943566,46.04966139954853,60.270880361173816
scaffold24-size315616-gene-0.4,52.53456221198156,41.013824884792626,45.16129032258064
scaffold24-size315616-gene-0.5,56.75675675675676,39.68705547652916,56.04551920341394
scaffold24-size315616-gene-0.6,53.92670157068062,50.26178010471204,47.12041884816754
scaffold24-size315616-gene-0.7,63.405088062622305,47.94520547945205,58.31702544031311
scaffold24-size315616-gene-0.8,53.5483870967742,44.83870967741935,53.87096774193548
scaffold24-size315616-gene-0.9,91.8918918918919,68.05896805896806,45.94594594594595
scaffold24-size315616-gene-1.25,61.337209302325576,48.54651162790697,65.69767441860465
scaffold24-size315616-gene-1.26,81.89655172413794,43.103448275862064,64.65517241379311
scaffold24-size315616-gene-1.27,54.08163265306123,43.53741496598639,63.60544217687075
scaffold24-size315616-gene-1.28,57.861635220125784,57.23270440251572,46.540880503144656
scaffold24-size315616-gene-1.29,60.256410256410255,55.12820512820513,48.07692307692308
scaffold24-size315616-gene-1.30,68.78787878787878,48.18181818181818,73.63636363636363
scaffold24-size315616-gene-1.31,58.37988826815642,42.737430167597765,66.4804469273743
scaffold24-size315616-gene-1.32,74.71264367816092,72.98850574712644,67.81609195402298
scaffold24-size315616-gene-1.33,56.60377358490566,51.886792452830186,55.34591194968554
scaffold24-size315616-gene-1.34,54.54545454545454,42.68774703557312,42.68774703557312
scaffold24-size315616-gene-1.35,58.490566037735846,41.0377358490566,47.16981132075472
scaffold24-size315616-gene-1.36,58.011049723756905,52.48618784530387,54.14364640883977
scaffold24-size315616-gene-1.37,54.130223517978614,40.91350826044703,44.5092322643343
scaffold24-size315616-gene-1.38,55.072463768115945,39.42028985507247,45.507246376811594
scaffold24-size315616-gene-1.39,55.58698727015559,40.87694483734088,42.857142857142854
scaffold24-size315616-gene-1.40,54.14364640883977,42.81767955801105,48.06629834254144
scaffold24-size315616-gene-1.41,60.63829787234043,44.680851063829785,65.24822695035462
scaffold24-size315616-gene-1.42,59.56678700361011,39.35018050541516,46.20938628158845
scaffold24-size315616-gene-1.43,56.97674418604651,47.674418604651166,64.72868217054264
scaffold24-size315616-gene-1.44,54.7752808988764,41.01123595505618,51.68539325842697
scaffold24-size315616-gene-1.45,53.90070921985816,45.39007092198582,49.645390070921984
scaffold24-size315616-gene-1.46,55.51537070524412,42.94755877034358,49.00542495479204
scaffold24-size315616-gene-1.47,66.33165829145729,76.38190954773869,44.72361809045226
scaffold24-size315616-gene-1.48,86.09715242881072,53.768844221105525,64.07035175879398
scaffold24-size315616-gene-1.49,52.991452991452995,39.31623931623932,48.717948717948715
scaffold24-size315616-gene-1.50,56.852791878172596,35.025380710659896,47.71573604060914
scaffold24-size315616-gene-1.51,56.90298507462687,43.159203980099505,48.4452736318408
scaffold24-size315616-gene-1.52,55.952380952380956,32.53968253968254,48.80952380952381
scaffold24-size315616-gene-1.53,54.55904334828101,39.76083707025411,46.18834080717489
scaffold24-size315616-gene-1.54,57.19814241486068,41.408668730650156,42.72445820433436
scaffold24-size315616-gene-1.55,55.40201005025126,39.44723618090452,53.517587939698494
scaffold24-size315616-gene-1.56,54.08163265306123,34.69387755102041,47.95918367346938
scaffold24-size315616-gene-1.57,54.54545454545454,40.909090909090914,51.446280991735534
scaffold24-size315616-gene-1.58,50.23255813953489,44.49612403100775,43.100775193798455
scaffold24-size315616-gene-1.59,58.778625954198475,45.038167938931295,46.0559796437659
scaffold24-size315616-gene-2.0,55.32467532467532,44.935064935064936,46.493506493506494
scaffold24-size315616-gene-2.1,53.41614906832298,47.20496894409938,52.79503105590062
scaffold24-size315616-gene-2.10,48.0,44.800000000000004,60.8
scaffold24-size315616-gene-2.11,55.37757437070938,31.57894736842105,45.30892448512586
scaffold24-size315616-gene-2.12,61.836734693877546,43.87755102040816,43.26530612244898
scaffold24-size315616-gene-2.13,57.99086757990868,46.57534246575342,64.84018264840182
scaffold24-size315616-gene-2.14,75.79908675799086,50.2283105022831,62.10045662100456
scaffold24-size315616-gene-2.15,68.38709677419355,65.80645161290323,64.51612903225806
scaffold24-size315616-gene-2.16,50.0,42.3728813559322,28.8135593220339
scaffold24-size315616-gene-2.17,47.55244755244755,40.55944055944056,41.95804195804196
scaffold24-size315616-gene-2.18,63.06306306306306,41.891891891891895,45.4954954954955
scaffold24-size315616-gene-2.19,53.218712514994,44.90203918432627,43.8624550179928
scaffold24-size315616-gene-2.2,56.82539682539682,45.85034013605443,45.668934240362816
scaffold24-size315616-gene-2.20,52.336448598130836,37.61682242990654,45.5607476635514
scaffold24-size315616-gene-2.21,58.65771812080537,47.24832214765101,41.07382550335571
scaffold24-size315616-gene-2.22,55.99022004889975,38.87530562347188,52.07823960880196
scaffold24-size315616-gene-2.23,52.51677852348994,42.95302013422819,46.4765100671141
scaffold24-size315616-gene-2.24,56.94822888283378,43.32425068119891,44.95912806539509
scaffold24-size315616-gene-2.25,54.97835497835498,41.55844155844156,47.18614718614719
scaffold24-size315616-gene-2.26,67.36111111111111,52.77777777777778,69.79166666666666
scaffold24-size315616-gene-2.27,53.56151711378353,42.92321924144311,44.12580943570768
scaffold24-size315616-gene-2.28,55.42857142857143,42.857142857142854,42.285714285714285
scaffold24-size315616-gene-2.29,61.33333333333333,43.111111111111114,47.11111111111111
scaffold24-size315616-gene-2.3,52.67295597484277,40.40880503144654,38.67924528301887
scaffold24-size315616-gene-2.30,55.83657587548638,51.55642023346303,61.284046692607006
scaffold24-size315616-gene-2.31,66.8141592920354,67.69911504424779,65.929203539823
scaffold24-size315616-gene-2.32,57.87114845938376,43.977591036414566,51.42857142857142
scaffold24-size315616-gene-2.33,60.89494163424124,42.80155642023346,48.63813229571984
scaffold24-size315616-gene-2.34,58.69565217391305,42.391304347826086,50.36231884057971
scaffold24-size315616-gene-2.35,57.861635220125784,47.79874213836478,43.39622641509434
scaffold24-size315616-gene-2.4,74.6606334841629,60.18099547511312,67.87330316742081
scaffold24-size315616-gene-2.5,52.012882447665056,38.64734299516908,43.80032206119163
scaffold24-size315616-gene-2.6,58.16993464052288,43.57298474945534,48.80174291938998
scaffold24-size315616-gene-2.7,58.69565217391305,53.62318840579711,37.68115942028986
scaffold24-size315616-gene-2.8,53.70813397129187,34.090909090909086,47.12918660287082
scaffold24-size315616-gene-2.9,54.72636815920397,52.23880597014925,45.27363184079602
scaffold240-size85239-gene-0.0,56.209150326797385,43.790849673202615,60.78431372549019
scaffold240-size85239-gene-0.1,48.51485148514851,40.5940594059406,41.584158415841586
scaffold240-size85239-gene-0.2,47.32824427480916,39.69465648854962,39.69465648854962
scaffold240-size85239-gene-0.3,74.9727965179543,63.65614798694232,67.6822633297062
scaffold240-size85239-gene-0.4,60.8346709470305,46.70947030497592,59.069020866773684
scaffold240-size85239-gene-0.5,92.21183800623052,75.70093457943925,62.616822429906534
scaffold241-size134068-gene-0.0,53.75939849624061,42.857142857142854,43.233082706766915
scaffold241-size134068-gene-0.1,68.75,54.37499999999999,46.25
scaffold241-size134068-gene-0.10,54.3661971830986,45.352112676056336,60.0
scaffold241-size134068-gene-0.11,59.64912280701754,46.05263157894737,47.368421052631575
scaffold241-size134068-gene-0.12,53.00546448087432,37.15846994535519,53.551912568306015
scaffold241-size134068-gene-0.13,51.33689839572193,49.19786096256685,45.45454545454545
scaffold241-size134068-gene-0.2,50.0,31.08108108108108,41.21621621621622
scaffold241-size134068-gene-0.3,61.206896551724135,50.86206896551724,51.939655172413794
scaffold241-size134068-gene-0.4,56.65236051502146,43.776824034334766,46.137339055793994
scaffold241-size134068-gene-0.5,50.69444444444444,37.5,44.44444444444444
scaffold241-size134068-gene-0.6,65.57377049180327,67.21311475409836,70.49180327868852
scaffold241-size134068-gene-0.7,68.11989100817438,55.04087193460491,43.05177111716621
scaffold241-size134068-gene-0.8,53.205128205128204,41.66666666666667,54.48717948717948
scaffold241-size134068-gene-0.9,49.014084507042256,37.74647887323944,43.66197183098591
scaffold242-size106017-gene-0.0,55.67176186645213,41.5929203539823,43.041029766693484
scaffold242-size106017-gene-0.1,66.66666666666666,55.28455284552846,62.398373983739845
scaffold242-size106017-gene-0.10,43.44827586206896,38.96551724137931,40.689655172413794
scaffold242-size106017-gene-0.11,54.90196078431373,41.50326797385621,64.37908496732027
scaffold242-size106017-gene-0.12,55.54123711340206,44.84536082474227,43.170103092783506
scaffold242-size106017-gene-0.13,60.797342192691026,44.518272425249165,53.156146179402
scaffold242-size106017-gene-0.14,61.038961038961034,53.896103896103895,53.246753246753244
scaffold242-size106017-gene-0.15,89.1156462585034,71.42857142857143,46.25850340136054
scaffold242-size106017-gene-0.16,69.23076923076923,48.5207100591716,55.02958579881657
scaffold242-size106017-gene-0.17,50.39246467817896,37.20565149136578,46.62480376766091
scaffold242-size106017-gene-0.18,77.27272727272727,57.14285714285714,65.9090909090909
scaffold242-size106017-gene-0.19,86.62790697674419,66.86046511627907,48.837209302325576
scaffold242-size106017-gene-0.2,76.33587786259542,74.30025445292621,67.17557251908397
scaffold242-size106017-gene-0.20,59.82142857142857,47.91666666666667,43.75
scaffold242-size106017-gene-0.21,60.9271523178808,42.05298013245033,45.36423841059602
scaffold242-size106017-gene-0.22,50.65502183406113,41.04803493449782,41.48471615720524
scaffold242-size106017-gene-0.23,58.41995841995842,51.35135135135135,57.7962577962578
scaffold242-size106017-gene-0.3,55.417956656346746,42.72445820433436,43.653250773993804
scaffold242-size106017-gene-0.4,64.35643564356435,38.613861386138616,40.5940594059406
scaffold242-size106017-gene-0.5,52.81501340482574,45.30831099195711,42.89544235924933
scaffold242-size106017-gene-0.6,55.011655011655016,45.45454545454545,50.116550116550115
scaffold242-size106017-gene-0.7,58.4375,45.0,60.62499999999999
scaffold242-size106017-gene-0.8,60.29411764705882,35.294117647058826,39.705882352941174
scaffold242-size106017-gene-0.9,57.027027027027025,41.08108108108108,43.24324324324324
scaffold243-size157437-gene-0.0,53.68421052631579,42.63157894736842,45.78947368421053
scaffold243-size157437-gene-0.1,56.087824351297414,36.327345309381236,47.50499001996008
scaffold243-size157437-gene-0.10,50.99009900990099,45.04950495049505,44.554455445544555
scaffold243-size157437-gene-0.11,49.645390070921984,53.191489361702125,46.808510638297875
scaffold243-size157437-gene-0.12,59.04761904761905,40.0,36.666666666666664
scaffold243-size157437-gene-0.13,59.01639344262295,38.52459016393443,45.49180327868852
scaffold243-size157437-gene-0.14,58.4070796460177,41.5929203539823,42.47787610619469
scaffold243-size157437-gene-0.15,47.65751211631664,42.003231017770595,42.48788368336026
scaffold243-size157437-gene-0.16,59.02964959568733,43.126684636118604,45.01347708894879
scaffold243-size157437-gene-0.17,57.548845470692726,44.760213143872114,47.7797513321492
scaffold243-size157437-gene-0.18,52.80898876404494,49.43820224719101,47.19101123595505
scaffold243-size157437-gene-0.19,60.13986013986013,48.95104895104895,36.71328671328671
scaffold243-size157437-gene-0.2,53.987730061349694,28.22085889570552,51.533742331288344
scaffold243-size157437-gene-0.20,54.06360424028268,44.87632508833922,46.64310954063604
scaffold243-size157437-gene-0.21,49.89059080962801,49.45295404814004,40.70021881838075
scaffold243-size157437-gene-0.22,52.32876712328767,50.821917808219176,49.04109589041096
scaffold243-size157437-gene-0.23,96.59574468085106,82.12765957446808,60.0
scaffold243-size157437-gene-0.24,54.83870967741935,55.91397849462365,35.483870967741936
scaffold243-size157437-gene-0.25,55.58659217877096,42.17877094972067,55.58659217877096
scaffold243-size157437-gene-0.26,51.463414634146346,39.02439024390244,41.951219512195124
scaffold243-size157437-gene-0.27,61.041009463722396,44.952681388012614,40.22082018927445
scaffold243-size157437-gene-0.3,93.40277777777779,71.52777777777779,62.84722222222222
scaffold243-size157437-gene-0.4,47.13804713804714,41.07744107744108,44.107744107744104
scaffold243-size157437-gene-0.5,75.38461538461539,53.07692307692308,48.46153846153846
scaffold243-size157437-gene-0.6,87.38738738738738,63.06306306306306,47.2972972972973
scaffold243-size157437-gene-0.7,54.77707006369427,41.40127388535032,52.86624203821656
scaffold243-size157437-gene-0.8,57.74946921443737,40.976645435244166,71.12526539278132
scaffold243-size157437-gene-0.9,54.50733752620545,37.526205450733755,52.620545073375254
scaffold244-size84848-gene-0.0,58.55614973262032,38.770053475935825,48.1283422459893
scaffold244-size84848-gene-0.1,64.11764705882354,56.1764705882353,62.94117647058823
scaffold244-size84848-gene-0.2,63.4375,47.5,72.1875
scaffold245-size109829-gene-0.0,60.85192697768763,51.724137931034484,49.89858012170386
scaffold246-size84568-gene-0.1,54.63917525773196,36.08247422680412,30.927835051546392
scaffold246-size84568-gene-0.10,59.09090909090909,48.37662337662338,50.97402597402597
scaffold246-size84568-gene-0.11,54.90196078431373,44.44444444444444,52.28758169934641
scaffold246-size84568-gene-0.2,55.91397849462365,41.075268817204304,47.31182795698925
scaffold246-size84568-gene-0.3,67.42857142857143,69.14285714285714,60.0
scaffold246-size84568-gene-0.4,56.08465608465608,39.15343915343915,52.38095238095239
scaffold246-size84568-gene-0.5,51.14503816793893,37.404580152671755,51.653944020356235
scaffold246-size84568-gene-0.6,48.0,48.0,47.333333333333336
scaffold246-size84568-gene-0.7,52.991452991452995,41.88034188034188,49.572649572649574
scaffold246-size84568-gene-0.8,55.69620253164557,39.87341772151899,48.10126582278481
scaffold246-size84568-gene-0.9,54.98281786941581,46.04810996563574,38.83161512027492
scaffold247-size83595-gene-0.0,52.123552123552116,37.06563706563706,42.084942084942085
scaffold247-size83595-gene-0.1,69.93006993006993,40.55944055944056,58.04195804195804
scaffold247-size83595-gene-0.2,48.734177215189874,39.87341772151899,38.607594936708864
scaffold247-size83595-gene-0.3,54.20560747663551,41.1214953271028,40.18691588785047
scaffold247-size83595-gene-0.4,64.22018348623854,48.62385321100918,40.36697247706422
scaffold247-size83595-gene-0.5,59.48275862068966,43.103448275862064,43.96551724137931
scaffold247-size83595-gene-0.6,50.847457627118644,44.06779661016949,54.23728813559322
