Query,Alien index (AI),AI > 30,HGT index (hU),hU >= 30,Evalue,Top species Evalue,Superkingdom
scaffold365-size107989-gene-0.6,44.38399503932284,True,107.8,True,5.2999999999999996e-20,Loktanella sp. Alg231-35,cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;unclassified Loktanella
scaffold365-size107989-gene-0.7,30.69907405106217,True,44.3,True,1.9999999999999998e-32,Pleurocapsa sp. PCC 7319,cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Pleurocapsales;Hyellaceae;Pleurocapsa;unclassified Pleurocapsa
scaffold365-size107989-gene-0.8,204.7477517196761,True,340.5,True,1.1999999999999999e-89,Marinagarivorans algicola,cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Marinagarivorans
scaffold365-size107989-gene-0.9,-281.83167207714774,False,-452.2,False,3.999999999999999e-123,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold366-size49311-gene-0.0,-283.56091118939446,False,-409.0,False,2.1999999999999992e-131,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold366-size49311-gene-0.1,82.71074179099169,True,163.3,True,1.1999999999999997e-36,Sandaracinus amylolyticus,cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Deltaproteobacteria;Myxococcales;Sorangiineae;Sandaracinaceae;Sandaracinus
scaffold367-size94775-gene-0.2,-35.6474390194323,False,-96.7,False,3.3e-16,Aphanomyces astaci,cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Saprolegniales;Saprolegniaceae;Aphanomyces
scaffold367-size94775-gene-0.4,60.36424471947885,True,87.0,True,7.299999999999998e-62,Leptolyngbyaceae cyanobacterium RU_5_1,cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Leptolyngbyaceae;unclassified Leptolyngbyaceae
scaffold369-size47532-gene-0.2,-80.64266400796217,False,-116.30000000000001,False,5.6e-39,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-0.0,-237.92128716266473,False,-388.7,False,4.699999999999998e-104,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-0.1,-92.3391260532829,False,-177.6,False,7.899999999999998e-41,Porphyridium purpureum,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Porphyridiales;Porphyridiaceae;Porphyridium
scaffold37-size542293-gene-0.2,-36.31073323684256,False,-97.8,False,1.7e-16,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold37-size542293-gene-0.3,-146.72359206544652,False,-256.1,False,1.8999999999999997e-64,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-0.4,-22.08424239033843,False,-192.60000000000002,False,4.099999999999995e-249,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-0.5,-440.6853508787075,False,-681.4,False,4.099999999999995e-192,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-0.6,-40.252609205420384,False,-102.4,False,3.3e-18,Phytophthora infestans,cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Peronosporales;Peronosporaceae;Phytophthora
scaffold37-size542293-gene-0.7,-25.23312584313018,False,-80.9,False,1.1e-11,Ectocarpus sp. CCAP 1310/34,cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;PX clade;Phaeophyceae;Ectocarpales;Ectocarpaceae;Ectocarpus;unclassified Ectocarpus
scaffold37-size542293-gene-0.8,-129.77404456255107,False,-187.2,False,2.399999999999998e-155,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.10,-460.51701859880916,False,-922.2,False,2.399999999999997e-264,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.12,-428.0985057400985,False,-664.1,False,1.1999999999999992e-186,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.19,299.73653965582304,True,477.6,True,6.699999999999998e-131,Hoeflea sp. EC-HK425,cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Hoeflea;unclassified Hoeflea
scaffold37-size542293-gene-1.20,-45.7152296232597,False,-110.5,False,1.3999999999999995e-20,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.22,-69.8985333418912,False,-146.4,False,4.4e-31,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.23,-460.51701859880916,False,-832.4,False,1.5999999999999983e-237,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.24,-460.51701859880916,False,-827.0,False,9.59999999999999e-236,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.26,-151.970616137607,False,-219.20000000000002,False,1.0999999999999993e-108,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.27,-41.924567474835825,False,-105.9,False,6.2e-19,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold37-size542293-gene-1.28,-78.28789316179756,False,-157.9,False,1e-34,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.29,-201.4037127518539,False,-335.9,False,3.399999999999998e-88,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.31,-10.4482147279778,False,-60.1,False,2.9e-05,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold37-size542293-gene-1.32,-14.147950531057546,False,-20.399999999999977,False,7.099999999999996e-68,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.33,-109.78214711898481,False,-203.8,False,2.1e-48,Brachionus plicatilis,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Gnathifera;Rotifera;Monogononta;Pseudotrocha;Ploima;Brachionidae;Brachionus
scaffold37-size542293-gene-1.34,-195.13194623959177,False,-327.4,False,1.7999999999999988e-85,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-1.39,-70.79235121791329,False,-148.3,False,1.7999999999999996e-31,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.0,-243.33208251263946,False,-398.7,False,2.0999999999999993e-106,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.10,-34.88126670385746,False,-95.9,False,7.1e-16,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold37-size542293-gene-2.11,-37.227023968716715,False,-99.4,False,6.800000000000001e-17,Porphyra umbilicalis,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae;Porphyra
scaffold37-size542293-gene-2.12,-460.51701859880916,False,-2526.1,False,0.0,Arvicanthis niloticus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.15,-7.3232707229438025,False,-56.6,False,0.00066,Galeopterus variegatus,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Eutheria;Boreoeutheria;Euarchontoglires;Dermoptera;Cynocephalidae;Galeopterus
scaffold37-size542293-gene-2.17,-341.3447126812723,False,-539.3,False,5.6999999999999955e-149,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.18,-233.0391301933416,False,-381.7,False,6.199999999999996e-102,Galdieria sulphuraria,cellular organisms;Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae;Galdieria
scaffold37-size542293-gene-2.19,-15.759883427700686,False,-22.69999999999999,False,9.299999999999995e-135,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.21,-460.51701859880916,False,-1367.1,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.3,-184.35763032925823,False,-310.8,False,8.599999999999997e-81,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.4,-177.309102496395,False,-301.2,False,9.899999999999995e-78,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.5,-158.0530524629207,False,-228.0,False,2.1e-86,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.6,-254.89379814177911,False,-412.9,False,1.9999999999999994e-111,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.7,-460.51701859880916,False,-842.8,False,1.7999999999999983e-240,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-2.9,-232.8095557516971,False,-380.9,False,7.799999999999994e-102,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.0,-164.75650727839013,False,-282.3,False,2.799999999999999e-72,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.1,-32.87106957435261,False,-93.2,False,5.3e-15,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.11,-11.190152072707178,False,-16.200000000000003,False,2.9e-16,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.12,-44.560046983103206,False,-64.30000000000001,False,1.1999999999999996e-55,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.15,-318.20302993580674,False,-505.8,False,6.3999999999999954e-139,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.16,-460.51701859880916,False,-882.9,False,9.599999999999991e-253,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.17,-460.51701859880916,False,-1405.2,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.19,-460.51701859880916,False,-1300.4,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.20,-205.82167139575384,False,-342.0,False,4.099999999999998e-90,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.21,-52.85937368030608,False,-76.30000000000001,False,2.0999999999999993e-124,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.23,-1.3073986337985843e-12,False,-350.0999999999999,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.24,-48.482120324384844,False,-114.8,False,8.8e-22,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.26,0.0,False,-1659.9,False,0.0,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.27,-23.07714422432801,False,-79.0,False,9.5e-11,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.3,-151.970616137607,False,-264.6,False,9.999999999999997e-67,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.4,-53.124971577340624,False,-76.7,False,5e-46,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.5,-247.52651053341853,False,-357.1,False,5.699999999999997e-128,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.6,-379.8312301642132,False,-593.6,False,1.0999999999999992e-165,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.7,-138.09056705850514,False,-199.09999999999997,False,1.5999999999999992e-114,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.8,-53.79236626179818,False,-374.5,False,4.399999999999997e-290,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-3.9,-229.079828662366,False,-330.49999999999994,False,3.899999999999997e-196,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-4.0,-148.4340774080751,False,-214.20000000000002,False,7.899999999999997e-88,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-4.16,-31.10478919042554,False,-89.0,False,3.1e-14,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold37-size542293-gene-4.6,-11.675444394468004,False,-62.4,False,8.5e-06,Agrocybe aegerita,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Bolbitiaceae;Agrocybe
scaffold370-size152254-gene-0.0,-460.5170092988524,False,-727.2,False,9.299999999999993e-206,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold370-size152254-gene-0.1,-17.257529934146685,False,-70.1,False,3.2e-08,Symbiodinium microadriaticum,cellular organisms;Eukaryota;Sar;Alveolata;Dinophyceae;Suessiales;Symbiodiniaceae;Symbiodinium
scaffold370-size152254-gene-0.2,-157.39676687566492,False,-273.1,False,4.399999999999998e-69,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold370-size152254-gene-0.3,-180.032420169628,False,-304.3,False,6.499999999999997e-79,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold370-size152254-gene-0.4,-302.05416262618166,False,-481.1,False,6.599999999999994e-132,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold370-size152254-gene-0.5,-67.64246826453204,False,-141.0,False,4.2e-30,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold372-size46823-gene-0.2,-170.20897532476542,False,-290.0,False,1.1999999999999996e-74,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold372-size46823-gene-0.3,-114.34079728933801,False,-209.1,False,2.2e-50,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold372-size46823-gene-0.4,-28.73968374045016,False,-85.5,False,3.3e-13,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold372-size46823-gene-0.6,-55.262042231857095,False,-79.69999999999999,False,5.699999999999997e-85,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold373-size62420-gene-0.0,8.804875263868018,False,56.2,True,0.00015,Massilia sp. K1S02-61,cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;unclassified Massilia
scaffold373-size62420-gene-0.10,-1.8838747581358604,False,-2.700000000000017,False,3.8e-37,Arabis nemorensis,cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Brassicales;Brassicaceae;Arabideae;Arabis
scaffold373-size62420-gene-0.2,-136.4687066260725,False,-243.0,False,5.4e-60,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold373-size62420-gene-0.3,-179.65293054792312,False,-303.9,False,9.499999999999997e-79,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold373-size62420-gene-0.4,-70.73828399664302,False,-147.5,False,1.9e-31,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
scaffold373-size62420-gene-0.5,-127.12021591561552,False,-228.4,False,6.2e-56,Chondrus crispus,cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Gigartinaceae;Chondrus
